text,label
沒的說,1
耐久,1
蓬蓬勃勃,1
愛國如家,1
誤國殃民,2
兒皇帝,2
存亡繼絕,1
生聚教訓,1
興奮不已,0
使人愉快,1
喜慶,1
大快人心,1
甜津津,1
鼓樂喧天,1
樂樂陶陶,1
天倫之樂,1
微笑,0
笑咪咪,1
奔放,1
叫化子拾黃金－樂不可支,0
報喜,1
戀戀不捨,0
愛不釋手,0
一往情深,0
稱羨,1
中聽,1
不解之緣,1
親如手足,1
問長問短,2
聲氣相通,2
命根子,1
拍手叫好,1
矮墩墩,2
愛戴,1
敬佩,1
崇奉,1
恭候,1
擁戴,1
信賴,1
百鍊成鋼,1
表揚,1
才幹,1
馳名,1
豁達,1
壯志,1
恆心,1
始終如一,1
好漢,1
堅強,1
佼佼者,1
聰明,1
膽大心細,1
發憤圖強,1
豐功偉績,1
高見,1
良好,1
隆重,1
美麗,1
名貴,1
寧死不屈,0
綺麗,1
平易近人,1
俏麗,1
融會貫通,1
愛心,1
顧全大局,1
專心致志,1
孝道,1
文靜,1
暖流,1
夜以繼日,1
溫良,1
仁厚,1
嚴正,1
胸無城府,1
忠直,1
赤心,1
憨直,1
奪錦才,1
剛勁,1
勇悍,1
開通,1
良善,1
明鏡高懸,1
合群,1
雍容,1
宛轉,1
果決,1
救困扶危,1
心慈好善,1
才智,1
情投意合,0
筆直,1
肥沃,1
精明,1
茂密,1
齊全,0
詳細,1
卓越,1
接濟,0
高速,1
高效,1
英雄豪傑,1
救援,1
讚譽,1
稱許,1
新星,1
奇秀,1
美豔,1
天下為公,1
兩袖清風,1
清正廉潔,1
善人,1
完人,1
言必有中,1
意味深長,0
名垂青史,1
重於泰山,1
俊雅,1
出神入化,1
名列榜首,1
非同一般,1
尖端,1
藹然,1
奧旨,1
寶號,1
報德,1
逼肖,1
激憤,0
發怒,0
掛火,0
感憤,0
生閒氣,2
吹夾生飯－脹氣,0
心碎,0
惻隱之心,1
人神共憤,2
哀傷,0
痛心,0
悲愴,0
哭天抹淚,0
哽咽,0
慟哭,0
撫今思昔,0
雲樹遙隔,0
悽然淚下,0
傷心慘目,0
痴情碰冷遇－傷透了心肝,0
犁地淹死牛－傷透了,0
火燒烏龜－心裡痛,0
叫苦不迭,0
悲咽,0
瞎子過索橋－提心吊膽,0
毛森骨立,0
保護傘,2
狠毒,2
可恥,2
得逞,2
痛惡,2
面目可憎,2
含恨,0
萬惡,2
淫威,2
拙劣,2
刻毒,2
造作,2
誆騙,2
鱷魚眼淚,2
就著豬肉吃油條－膩透了,2
掩鼻而過,2
虎狼,2
害人蟲,2
狂亂,2
煩雜,2
心煩意亂,0
惝恍,0
焦躁,2
難耐,0
進退兩難,0
繁縟,2
背興,2
對不住,0
有愧,0
自悔,0
急迫,0
火燒眉毛,0
灰心,0
斷線風箏,2
養子不成才－大失所望,0
妒嫉,0
多心,2
疑義,0
扯皮,2
絆腳石,2
百花齊放，百家爭鳴,1
富國安民,1
兼善天下,1
清平世界,1
世事紛擾,2
求賢若渴,1
撐門柱戶,1
網漏吞舟,2
拔犀擢象,1
回天之力,1
按強助弱,1
指天誓日,1
節儉力行,1
民生在勤,1
高車駟馬,2
勞師動眾,2
別有見地,1
自出機杼,1
高不可攀,0
貧賤不移,1
威武不屈,1
羝羊觸藩,0
黃楊厄閏,0
一隅之見,2
雷聲大雨點小,2
以蠡測海,2
眾盲摸象,2
揀佛燒香,2
厝火積薪,0
他山之石,1
目無全牛,1
運用自如,1
鐵證如山,0
行遠自邇,0
扭轉乾坤,1
拔山扛鼎,1
直接了當,1
白玉無暇,1
長生久視,1
能屈能伸,1
重蹈覆轍,2
安於故俗，溺於舊聞,2
陳腐不堪,2
布鼓雷門,2
罪人不孥,1
小康之家,1
賞善罰惡,1
大院深宅,0
流落風塵,2
含笑入地,0
人天永隔,0
言語妙天下,1
搖唇鼓舌,2
詞不達意,2
齊東野語,2
冗詞贅句,2
如風過耳,2
唸唸有詞,2
交頭接耳,2
拳拳服膺,1
閉門思過,0
捫心自問,0
收視反聽,1
矇頭轉向,2
倚門傍戶,2
遊手好閒,2
吃著不盡,1
山高水險,2
風言風語,2
曾參殺人,2
伐性之斧,2
酒食徵逐,2
貪花戀酒,2
凶神惡煞,2
百敗不折,1
看人眉睫,2
鬥而鑄兵,2
沉吟不決,2
百依百順,2
諾諾連聲,2
隨俗沉浮,2
打小算盤,2
燃眉之急,0
一言難盡,0
有頭沒腦,2
勢不兩立,2
養虎為患,2
坐以待斃,2
窮形盡相,2
急如風火,2
源源不絕,1
郢書燕說,2
魚目混珠,2
弱肉強食,2
排斥異己,2
防患未然,1
喧囂一時,2
燈蛾撲火,2
盡力而為,1
敷衍塞責,2
問柳尋花,2
汗流滿面,0
掃地出門,2
犯上作亂,2
匹夫之勇,2
先發制人,1
一世之雄,1
大才槃槃,1
精神滿腹,1
馬工枚速,1
千里之足,1
騰蛟起鳳,1
秀出班行,1
博覽古今,1
斗筲之人,2
截斷眾流,1
歌功頌德,1
金玉其外，敗絮其中,2
兔角龜毛,2
白日見鬼,2
大功告成,1
從天而降,0
達官貴人,0
胸中有數,1
天從人願,1
穩操勝算,1
康莊大道,1
榮華富貴,1
異途同歸,1
功若丘山,1
發憤忘食,1
牛角掛書,1
業精於勤,1
剝繭抽絲,1
一倡百和,1
聰明智慧,1
蓋世英雄,1
青出於藍而勝於藍,1
伶俐乖巧,1
脫口成章,1
援筆成章,1
有備無患,1
古貌古心,1
徐娘半老,1
宛然如生,1
勿為左右袒,1
屢試不爽,1
趁熱打鐵,1
情恕理遣,1
革舊維新,1
洋洋大觀,1
以逸代勞,0
摧堅陷陣,1
天下無敵,1
未卜先知,1
棄暗投明,1
遷善改過,1
桑榆之光，理無遠照,2
兩瞽相扶,0
轍亂旗靡,2
俗不可醫,2
一無所成,2
大逆不道,2
惡溼居下,2
拾人涕唾,2
好歹不分,2
閉眼睛捉麻雀,2
老蠶作繭,2
引狼入室,2
自作孽,2
輕裘緩帶,1
落花有意，流水無情,0
分道揚鑣,0
忘其所以,2
野草閒花,2
目不暇接,1
各自為政,2
意想不到,0
鉤章棘句,2
金友玉昆,1
袍澤之誼,0
忘形交,0
公聽並觀,0
門庭若市,0
切中時弊,1
後發制人,0
長驅直入,0
銅頭鐵額,1
萇弘碧血,1
元龍高臥,2
言者無罪，聞者足戒,1
東塗西抹,2
傲睨萬物,2
鋒芒必露,2
誇功自大,2
貪榮慕利,2
厚厚,0
HC,2
BD,2
裝b,2
哦耶,1
羨慕ING,1
NND,2
神經病,2
暈倒,2
SL,2
BUCUO,1
支援一下,1
瘋了,0
鬼鬼祟祟,2
華而不實,2
假公濟私,2
粗魯,2
顛倒黑白,2
口蜜腹劍,2
擴張,2
邋遢,2
老頑固,2
吝嗇,2
淺薄,2
自滿,2
撒謊,2
好戰,2
戰爭狂,2
虛榮心,2
貪圖,2
文過飾非,2
奚落,2
反悔,2
愚蠢,2
屈節,2
禍心,2
不肖,2
奸滑,2
譎詐,2
自高自大,2
狷急,2
死心眼,2
惰性,2
庇護,2
凝滯,2
俗氣,2
愛面子,2
班門弄斧,2
莽撞,2
愚拙,2
痴愚,2
道貌岸然,2
張狂,2
狎暱,2
放浪,2
粗率,2
嬌貴,2
吊兒郎當,2
疲沓,2
鬼頭鬼腦,2
耍心眼兒,2
嘲笑,2
放任,2
吹毛求疵,2
貪慾,2
緩慢,0
置之不顧,2
迂緩,2
蠻幹,2
等因奉此,2
吃獨食,2
乾枯,0
鳥盡弓藏,2
優柔,2
管窺所及,2
失實,2
無關緊要,0
好高鶩遠,2
欠佳,2
白搭,2
報復,2
簸弄,2
殘品,2
新亭對泣,0
懷土之情,0
每逢佳節倍思親,0
忌憚,0
輕描淡寫,2
吃驚,0
驚歎,0
邪門兒,0
石破天驚,0
坦然,0
井井有條,1
稟賦,1
伯樂,1
才名,1
才子,1
草聖,1
長項,1
饞鬼,2
沉冤,2
朝拜,0
痴呆,2
抽抽兒,2
呈請,0
承情,0
充暢,1
創新,1
垂範,1
吹拍,2
蠢人,2
耽誤,2
敵意,2
墊背,0
蠹弊,2
惡語,2
發瘋,2
反派,0
拂意,2
告吹,2
逛蕩,2
醇和,1
慈心,1
賜光,1
促進,0
大節,1
大團圓,1
耽愛,0
道別,0
得人,1
頂事,1
荒蕪,2
迴護,2
昏聵,2
夾帶,2
驕躁,2
倨傲,2
空文,2
獨膽,1
端直,1
放懷,1
蓋世,1
高才,1
高等級,1
離亂,2
溜邊,2
淪陷,2
攻研,1
古勁,1
顧全,0
光潤,1
拋荒,2
炮灰,2
偏護,2
飄零,2
破臉,2
遷就,2
潛逃,2
戕賊,2
強逼,2
浩淼,1
恆性,1
宏敞,1
互利,1
歡呼,1
會心,1
竊據,2
圈攏,2
失信,2
示弱,2
疏放,2
私圖,2
死棋,0
夙仇,2
逃票,2
停滯,2
偷竊,2
頹放,2
枉法,2
妄為,2
為害,2
違憲,2
汙染,2
誤導,2
瞎抓,2
小報告,2
懈勁,2
虛誇,2
虛詐,2
喧擾,2
血腥,2
閹割,2
要不得,2
夷滅,2
殷憂,2
陰損,2
油水,2
淤積,2
迂遠,2
愚傻,2
遇難,0
越權,2
雜糅,2
人琴俱亡,0
憂慮,0
落寞,0
魔鬼,2
花容玉貌,1
小康,1
遊蕩,0
任其自流,0
委瑣,2
禽獸,2
閉關鎖國,2
成材,1
恭順,0
可靠,1
輕狂,2
春風得意,1
汙穢,2
窩囊廢,2
慘然,0
痛苦,0
振奮,0
通情達理,1
怪話,2
匪徒,2
如臨大敵,0
夙嫌,0
愛戀,0
勢利眼,2
珍惜,0
和諧,1
兒女情長,2
宏偉,1
勵精圖治,1
得心應手,1
克敵制勝,1
轟轟烈烈,1
不要臉,2
夾生,2
如願以償,0
奧博,1
好過,0
謳歌,1
下場,2
不動聲色,0
光輝,1
引咎,0
風骨,1
窈窕,1
親善,0
不屑一顧,0
造次,2
覆轍,2
先輩,1
珠圓玉潤,1
簡明,0
煽惑,2
一流,1
仇恨,0
悔過自新,1
正直,1
境界,0
嫌疑,0
閻王,2
第一流,1
清雅,1
慷慨解囊,1
黑心,2
協調,0
廢話,2
中堅,1
節約,1
認真,1
幸福,1
令人神往,1
顯貴,1
靈活,1
憂悶,0
牢固,1
堅持不懈,1
逼真,1
透闢,1
大手筆,1
簡便易行,1
自以為是,2
泥塑木雕,2
氣魄,1
恩遇,1
歪曲,2
顧盼自雄,2
陷阱,2
一語破的,1
朝令夕改,2
至誠,1
光風霽月,1
傾國傾城,1
壓榨,2
不仁,2
瑰麗,1
胡攪蠻纏,2
千瘡百孔,2
浮泛,2
侵越,2
晶瑩,1
拂袖而去,0
盡如人意,1
搶救,0
聲討,2
索賄,2
朽敗,2
淫樂,2
吉慶,1
矇昧,2
友善,1
反革命,2
繪聲繪色,1
歡躍,0
疲敝,2
孽種,2
激奮,1
感人,1
繆說,2
內訌,2
爛汙,2
逆流,2
教條,2
揩油,2
剌戾,2
豐潤,1
洞識,1
奮志,1
舛誤,2
傑出,1
貴客,1
博採,1
德政,1
橫逆,2
訛謬,2
攙假,2
久客思歸,0
空洞無物,2
闇昧,2
師出無名,2
管中窺豹,2
妖里妖氣,2
高傲,2
喪德,2
酒後之勇,2
虐待,2
排擠,2
指桑罵槐,2
抹殺,2
欺軟怕硬,2
漠然置之,2
氾濫,2
千慮一得,1
盲從,2
兼聽則明，偏信則闇,0
教學相長,0
波瀾老成,1
斐然成章,1
金相玉質,1
澆瓜之惠,1
斬將搴旗,1
浴血奮戰,1
積雪囊螢,1
欲速則不達,0
映雪讀書,1
過猶不及,2
燃荻夜讀,1
拙口鈍腮,2
不知薡蕫,2
以己度人,2
不櫛進士,1
興師動眾,2
窈窕淑女,1
創業垂統,1
河潤澤及,1
一知半解,2
遮人耳目,2
謀及庶人,1
泣數行下,0
倚勢凌人,2
噫嗚流涕,0
攝威擅勢,2
魁梧奇偉,1
舉一反三,1
高談闊論,2
順風使帆,2
大處著眼,1
豪奢放逸,1
以湯止沸,2
藏頭露尾,2
萬死一生,0
黃粱夢,2
粵犬吠雪,2
附贅懸疣,2
劍樹刀山,0
稍勝一籌,1
弊端,2
覬覦,2
懲前毖後,1
揚清激濁,1
克盡厥職,1
高才捷足,1
被獵人追趕的金鹿－慌里慌張,0
沒頭沒腦,2
醋罈子,2
落湯的螃蟹－手忙腳亂,0
謗書,2
嗟悔無及,2
憂心忡忡,0
惶惑,0
神經質,2
惟我獨尊,2
疲憊,0
煽誘,2
棘手,2
愁苦,0
左右為難,0
陰鬱,0
驚恐,0
怯生生,0
宿怨,0
狗仗人勢,2
冤仇,0
悲慼,0
悽惻,0
氣衝斗牛,2
肝火,0
怒衝衝,0
罵不絕口,2
高妙,1
活靈活現,1
別緻,1
曲盡其妙,1
所向披靡,1
惟妙惟肖,1
名揚天下,1
輕財重義,1
河晏水清,1
燦爛奪目,1
驍將,1
殺富濟貧,0
秦鏡高懸,1
雍容爾雅,1
八面威風,1
推襟送抱,1
赤忱,1
豁達大度,1
優異,1
先進,1
孜孜不倦,1
忘我,1
亭亭玉立,1
千錘百煉,1
旖旎,1
積極,1
懷想,0
全才,1
想念,0
歸心似箭,0
喜樂,0
拜領,1
必恭必敬,1
威儀,1
獨尊,1
嬌縱,2
吝惜,2
聲情並茂,1
啞巴拾黃金－說不出的快活,0
久旱逢甘霖,0
三陽開泰,1
輸理,2
確實可靠,0
有條理,1
入畫,1
踏踏實實,1
精選,1
津津樂道,1
嬌媚,1
滿意,1
小有名氣,1
懂禮,1
難以溝通,2
甘醇,1
清貧,0
公平正直,1
手腳麻利,1
毫無錯誤,1
渣滓,2
清美,0
穩練,1
婉孌,1
雄俊,1
秀挺,1
雄文,1
軒昂,1
英華,1
勳業,1
英姿,1
錚錚鐵骨,1
玉液,1
嫋嫋婷婷,1
漫無目的,0
真跡,1
晉級,1
寶藏,1
警闢,1
死裡逃生,0
有紀律,1
敬意,1
酸不溜丟,2
秩然不紊,1
歪歪扭扭,2
大大咧咧,2
嫻淑,1
芊芊,1
悲憫,0
愁容滿面,0
詫愕,0
憤憤然,0
祭掃,0
怔住,0
治罪,0
清湛,1
輕軟,1
火盡灰冷,0
優惠,0
娛樂,0
剪綵,0
痴戀,0
至親,0
盡力,0
淨心,0
若有所失,0
能者為師,0
真真實實,1
灰頭土臉,0
駭愕,0
悽怨,0
鬧脾氣,0
瞧不上眼,0
玩世不恭,2
精神不振,2
泥沙俱下,0
脾氣暴,2
峭直,1
體態輕盈,1
各得其所,1
熟練,1
省時,1
明窗淨几,1
高興,0
舒暢,0
順心,0
樂於,0
歡歡喜喜,0
慶祝,0
愉快,0
如獲至寶,0
深愛,0
撫愛,0
延頸鶴望,0
相安無事,0
貼切,1
迅速,0
旁觀者清,0
群言堂,0
深遠,1
周詳,1
出氣,0
"仇人相見,分外眼紅",0
短命,0
恨入骨髓,0
血海深仇,0
切齒痛恨,0
沉悶,0
空虛,0
懊惱,0
複雜,0
愁緒如麻,0
坐愁行嘆,0
掃地以盡,0
熬煎,0
嬌羞,1
火燒火燎,0
手足失措,0
倉卒之際,0
積重難返,2
充斥,0
燕巢幕上,0
行百里者半九十,0
螳螂捕蟬，黃雀在後,0
經緯萬端,0
安閒自得,0
後繼乏人,0
名高難副,2
豁然開朗,0
皮裡春秋,0
恍然大悟,0
水火無情,0
裘敝金盡,0
食藿懸鶉,0
達官貴人,0
以逸代勞,0
桑榆之光，禮無遠照,0
兩瞽相扶,0
眉來語去,0
長驅直入,0
後發制人,0
教學相長,0
暈倒,0
瘋了,0
破舊,0
敗將,2
心安,0
罕見,0
堆砌,0
打先鋒,1
恭請,0
完好無損,1
魂不附體,0
湊合,0
鮮明,0
慘淡,0
取長補短,0
力爭上游,1
目不斜視,1
言過其實,2
凹凸不平,0
無所畏懼,1
手頭緊,0
無助,0
不為人知,0
不易,0
找茬,0
揭不開鍋,0
辯證,0
不費力,1
冷冷,2
零丁,0
崎嶇不平,0
實心眼兒,1
既往不咎,0
神往,1
從容應對,1
排除萬難,0
崎嶇,0
扶植,0
別無長物,0
投降,0
鶉衣百結,0
呼么喝六,0
背後,0
落網,0
消沉,0
規整,1
恩情,0
動容,0
不容置喙,2
冠雞佩猳,0
聊勝於無,0
成全,0
瞧不起,0
看不起,0
相判雲泥,0
心照不宣,0
查無實據,0
天下為家,0
兩姓之好,0
皮開肉綻,0
一命嗚呼,0
禍起肘腋之間,0
落草為寇,0
路遙知馬力，日久見人心,1
長樂未央,1
宰割,2
怒叱,0
惱恨,0
侮蔑,2
居心叵測,2
一著不慎，滿盤皆輸,2
漫天要價,2
聚斂無厭,2
偏私,2
過分,2
爭嘴,2
叱問,2
呵斥,2
勞役,2
口舌,2
澀苦,2
招致不幸,2
悲喜交集,0
沮喪,0
曇花一現,2
自相魚肉,2
不毛之地,2
才高運蹇,2
被髮左衽,0
衰萎,2
抑鬱,0
荒寂,2
綁匪,2
餓殍枕藉,0
兇橫,2
嚴苛,2
駭怪,0
妖魔,2
咒罵,2
罪愆,2
唯命是聽,2
鐵公雞一毛不拔,2
偷偷,2
委靡不振,2
不仁不義,2
有一套,2
吆三喝四,2
刁賴,2
腐臭,2
假仁假義,2
尖嘴猴腮,2
拿腔拿調,2
煮豆燃萁,2
肉了叭嘰,0
老謀深算,2
髒亂差,2
恩斷義絕,2
重足而立，側目而視,0
悻悻,0
窮奢極欲,2
下流,2
怨悔,0
苛捐雜稅,2
心懷鬼胎,2
欺人自欺,2
貪官蠹役,2
市井之徒,2
貪生怕死,2
輕諾寡信,2
左右逢源,1
腸肥腦滿,2
嫌貧愛富,2
造謗生事,2
忍心害理,2
殺人如蓺,2
求全之毀,2
臨陣脫逃,2
望風而逃,2
惹事招非,2
作奸犯科,2
洗垢球瘢,2
三頭兩面,2
鬥雞走狗,2
城狐社鼠,2
百般奉承,2
迷昏湯,2
貌似公正,2
見錢眼開,2
貪夫殉財,2
誅求無厭,2
狡滑,2
挑釁,2
心毒,2
倚老賣老,2
褊狹,2
油嘴,2
粗製濫造,2
言而無信,2
阿諛,2
養癰貽患,2
矇混,2
撒刁,2
辱沒,2
無錢吃酒，妒人面赤,2
不值一哂,2
專制,2
垂涎三尺,2
貪婪無厭,2
孬種,2
奸宄,2
花花公子,2
荒淫無恥,2
狡辯,2
爾詐我虞,2
耍手段,2
投其所好,2
千夫所指,2
扒皮,2
背叛,2
敝屣,2
狡猾,2
揚揚自得,2
扯白,2
稱大,2
侈糜,2
醜行,2
穿鑿,2
粗浮,2
催迫,2
恫嚇,2
毒計,2
犯賤,2
放恣,2
非禮,2
匪穴,2
姑寬,2
官氣,2
胡扯,2
花腔,2
賄選,2
坑蒙,2
劣跡,2
賣友,2
冒瀆,2
滅口,2
謀陷,2
奴役,2
扒手,2
入侵,0
貪生,2
外禍,2
吸毒,2
嫌憎,2
遭難,2
爭寵,2
阻塞,2
含混不清,2
黑洞洞,2
絮叨,2
令人不安,2
亂騰騰,2
上火,0
傷懷,0
苦水,0
長吁短嘆,0
多愁善感,2
覆盆之冤,0
聒耳,2
憂思,0
只鸞單鳳,0
埋怨,2
怨言,2
笨重,2
炎熱,0
磨磨蹭蹭,2
打岔,2
嘮叨,2
掉價,2
煩冗,2
迷途,2
乞憐,0
拖累,2
怨偶,2
愧汗,0
犯急,2
驚懼,0
喪膽,0
日坐愁城,2
窘促,0
做賊心虛,0
嘆惋,0
羅掘俱窮,2
玉石俱焚,2
力不從心,2
倒戈卸甲,2
樹倒猢猻散,0
徒勞,2
無理取鬧,2
不假思索,0
臆測,2
詛咒,2
低聲下氣,0
不容置辯,1
不厭其詳,1
迷離倘恍,0
前程似錦,0
竊位素餐,2
魚爛而亡,0
洋洋自得,0
鬨堂,0
胖乎乎,0
卑鄙無恥,2
利慾薰心,2
論調,2
朋比為奸,2
欺侮,2
誣告,2
罪行,2
寄生蟲,2
二奶,2
冷嘲熱諷,2
謬種,2
賤骨頭,2
低賤,2
礙眼,2
死氣沉沉,2
溽暑,2
一場春夢,0
邪魔外道,2
噓枯吹生,1
桀犬吠堯,2
費盡心機,2
一蹶不振,2
陰魂不散,2
狐疑未決,2
笑面夜叉,2
妖言惑眾,2
一手包辦,2
張眉努眼,2
飛黃騰達,3
刨根問底,3
諂上欺下,2
消磨歲月,0
棄甲曳兵,2
牛頭馬面,2
穿窬之盜,2
血流漂杵,2
娼妓,2
竄擾,2
盜寇,2
得計,2
獨夫,2
惡名,2
販黃,2
勾連,2
拐賣,2
裹亂,2
海匪,2
黑錢,2
禁錮,2
狂吠,2
累贅,2
流言,2
婁子,2
擄掠,2
亂套,2
傷神,2
添亂,2
兇手,2
怨府,2
無賴,2
無賴,2
熱勁,1
榮升,1
勝境,1
獎臺,1
姣翠,1
潔淨,1
解釦兒,1
致謝,1
奏效,1
優美動聽,1
學而不厭,1
旋律優美,1
香醇,1
痛痛快快,1
成果,0
喜聞樂見,1
樂天知命,1
安閒,0
轉危為安,1
輕徭薄賦,1
文武之道，一張一弛,1
士飽馬騰,1
苦盡甘來,1
水木清華,1
稱賀,1
盪漾,0
鬥妍,1
飛躍,1
甘霖,1
賀電,1
鴻運,1
積善,1
投合,1
即興,1
佳美,1
佳作,1
嬌娘,1
長親,1
精品,1
晶亮,1
整齊劃一,1
有韌勁,1
心靈手巧,1
有滋有味,1
引人矚目,1
璨然,1
蔥蘢,1
富麗堂皇,1
乾乾淨淨,1
光芒萬丈,1
和和睦睦,1
紅紅火火,1
奇巧,1
濃麗,1
清香,1
喜笑顏開,1
對床夜雨,1
涼絲絲,1
爽口,1
感謝,1
入眼,1
瑞獸珍禽,1
珠玉在側,1
平頭正臉,1
同甘共苦,1
養生送死,1
我頂頂頂,1
_ding,1
別趣,1
敞闊,1
春意,0
脆亮,1
搭手,1
都麗,1
朵頤,0
芳齡,1
高招,1
歌吟,1
廣求,0
慧心,1
活現,1
機謀,1
青鬱,1
珍饈,1
不同尋常,0
膽顫心驚,0
驚險,0
奇珍異寶,1
出其不意,1
望風捕影,2
泰斗,1
獎譽,1
金言,1
巨匠,1
捐獻,1
有眼光,1
神工鬼斧,1
治亂存亡,1
龜鶴遐齡,1
福壽綿長,1
長命富貴,1
可歌可泣,1
勇士,1
鄉賢,1
更無長物,1
忘身忘家,1
捨生取義,1
仁人君子,1
才高行潔,1
老師宿儒,1
骨鯁之臣,1
不畏強暴,1
敢勇當先,1
松柏後凋,1
敬老慈幼,1
不矜不伐,1
PFPF,1
成仁,1
宏旨,1
厚遇,1
安安靜靜,1
安常守分,1
民為邦國,1
一軌同風,1
為國之哭,1
捐軀報國,1
徇公滅私,1
於家為國,1
精兵簡政,1
順從,0
安謐,1
平平穩穩,1
休明盛世,1
春風化雨,1
解顏而笑,0
酣適,1
和解,1
渙然,1
吉時,1
不忘久要,0
華年,1
遵從,1
忠信,1
鐵桿兒,1
遵命,1
伏貼,1
君子一言,1
珍本,1
九鼎,1
楚楚動人,1
波光粼粼,1
可嘆,0
春色滿園,1
芬香,1
自相矛盾,2
懵懵懂懂,2
古香古色,1
晶瑩剔透,1
如飲醍醐,1
情趣,0
自愛,0
萬古長青,1
穩定性,1
童叟無欺,1
可人,1
雜七雜八,2
衣缽相傳,0
處尊居顯,0
無所畏忌,1
紅情綠意,1
五光十色,1
泰山北斗,1
嬌小玲瓏,1
先意承志,2
怒蛙可式,1
酷斃了,1
蒼翠,1
暢旺,0
國魂,1
多彩,1
繁蔚,1
風韻,1
供獻,1
老朽,0
充實,0
排場,0
隨心所欲,0
意氣,2
漠漠,0
仰望,1
落花流水,2
講究,1
確實,1
折磨,2
水中撈月,0
辣手,2
不是味兒,0
亡命,2
得力,1
澄清,0
長者,1
面黃肌瘦,0
動魄驚心,1
彆彆扭扭,2
生機勃勃,1
熙來攘往,1
賞心悅目,1
順口,2
慘絕人寰,2
與世無爭,0
彆扭,0
佳人,1
洋洋,1
垂頭喪氣,0
生機勃勃,1
七上八下,0
動人,1
數米而炊,2
左袒,2
不平,0
漆黑一團,0
澄清,1
造就,1
真正,1
明快,1
偽裝,0
輕飄,2
辣手,0
天昏地暗,2
掣肘,2
不濟事,2
隨心所欲,2
超脫,1
深情,1
丟人,2
粗獷,2
夫子,0
清爽,1
好笑,0
解決,0
懨懨,0
謝忱,1
謝帖,0
邂逅,0
心軟,0
欣悉,0
新郎,0
信步,0
興嘆,0
行賄,2
倖臣,2
虛空,0
絮絮,2
藎臣,1
精神,1
寂然,0
嘉釀,1
匠心,1
正樑,1
狐群狗黨,2
國色天香,1
一笑幹金,1
形跡可疑,0
驛使梅花,1
意馬心猿,2
因公假私,2
音信杳無,0
淫心匿行,2
引日成歲,0
引商刻羽,1
飲冰內熱,0
飲膽嘗血,1
鶯吟燕儛,0
鷹擊毛摯,2
營私罔利,2
郢中白雪,1
應機立斷,1
雍容大雅,1
優遊自得,0
悠哉遊哉,0
遊刃有餘,1
遊戲三昧,1
有志無時,0
有氣沒力,2
有嘴沒舌,0
誘秦誆楚,2
予取予攜,2
餘霞散綺,1
魚水相投,1
魚遊釜內,0
魚龍曼延,2
魚驚鳥散,2
逾牆窺蠙,2
榆瞑豆重,2
與物無忤,1
雨歇雲收,0
語近詞冗,2
語簡意賅,1
玉液金波,0
玉慘花愁,0
玉簫金琯,1
遇水疊橋,1
鬻雞為鳳,2
淵清玉絜,1
元惡大奸,2
託庇,2
拖後腿,2
妥善,0
玩狎,2
王八,2
威風,1
為難,2
陪了夫人又折兵,2
面牆而立,2
綿力薄材,2
梧鼠五技,2
翻來覆去,2
隔牆有耳,2
狠吞虎咽,2
風馳電掣,1
大步流星,1
兵來將當，水來土掩,1
因人成事,1
擎肌分理,1
原始要終,1
繫風捕影,2
知被知己,1
十步九回頭,2
趑趄不前,2
依樣畫葫蘆,2
簞食壺漿,1
事不關己，高高掛起,2
撮鹽入火,2
不置褒貶,2
不露聲色,1
置之度外,1
喏喏連聲,2
閉門羹,2
包羞忍恥,1
不見棺材不落淚,2
硜砭之愚,2
爭先恐後,1
駟不及舌,1
駟馬難追,0
松喬之壽,1
送去迎來,2
送舊迎新,2
搜腸潤吻,1
夙夜匪解,1
隋珠和璧,1
隨行逐隊,0
隨波逐浪,2
隨時施宜,1
隨圓就方,1
歲寒三友,1
遂迷忘反,2
碎骨粉身,0
損上益下,2
踏故習常,2
汰劣留良,2
貪功起釁,2
貪位慕祿,2
談天說地,1
談笑自如,1
譚言微中,1
探湯蹈火,1
湯去三面,1
滔滔不竭,1
饕口饞舌,2
桃李之饋,2
桃李精神,1
陶情適性,1
騰雲駕霧,2
梯山架壑,1
鶗鴂彫卉,2
逖聽遐視,1
殢雨尤雲,0
天下莫敵,1
天方夜譚,2
天年不遂,2
天真爛熳,1
天假之年,1
天與人歸,1
添枝加葉,2
恬不知怪,1
挑三撥四,2
挑唇料嘴,2
鐵打心腸,0
鐵棒磨成針,1
鐵樹花開,1
挺而走險,1
通元識微,1
通材達識,1
通時合變,1
通權達理,1
同心一力,1
同心協力,1
同休共慼,1
同流合汙,2
同塵合汙,2
同聲相求,1
銅城鐵壁,1
銅鑄鐵澆,1
頭一無二,1
頭昏腦眩,0
頭梢自領,2
頭痛額熱,2
投卵擊石,2
糖衣炮彈,2
逃難,2
陶鑄,1
套交情,2
天稟,1
天神,1
天資,1
甜密,1
鐵飯碗,1
觸目,2
摧枯拉朽,1
村學究語,2
寸長尺技,2
撮科打閧,1
打死虎,2
打富濟貧,1
大吆小喝,2
大音希聲,1
大智如愚,1
大頭小尾,1
代越庖俎,2
戴天履地,1
戴罪立功,0
單刀直入,1
擔驚受恐,0
膽大心雄,1
膽粗氣壯,1
誕幻不經,2
彈空說嘴,2
刀光血影,2
倒打一耙,2
倒執手版,0
道山學海,1
道東說西,2
道微德薄,2
道殣相屬,2
得不償喪,0
得意揚揚,1
